x_tokens,y_tokens
"['smoking', 'may', 'be', 'harmful', 'to', 'his', 'heart']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""j'ai"", 'envie', 'de', 'vomir']","['FR', 'FR', 'FR', 'FR']"
"['veuillez', 'saisir', 'votre', 'code', 'secret']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['avez-vous', 'une', 'relation', ""d'affaire"", 'avec', 'randolph', 'ltd']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['we', 'stood', 'face', 'to', 'face']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['si', 'je', 'te', 'disais', 'la', 'vérité', 'tu', 'serais', 'surpris']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'est', 'nécessaire', 'que', 'vous', 'y', 'alliez']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['make', 'your', 'choice']","['EN', 'EN', 'EN']"
"['work', 'hard', 'or', ""you'll"", 'have', 'to', 'take', 'the', 'same', 'course', 'again', 'next', 'year']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['je', 'ferais', ""n'importe"", 'quoi', 'pour', 'toi']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['unless', 'there', 'is', 'a', 'miracle', 'we', ""won't"", 'be', 'able', 'to', 'make', 'it', 'on', 'time']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""i'll"", 'make', 'a', 'model', 'plane', 'for', 'you']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['un', 'robot', 'peut', 'travailler', 'plus', ""qu'un"", 'homme']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['nous', 'avions', 'espéré', 'que', 'la', 'pluie', 'cesse', 'avant', 'midi']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['à', 'quelle', 'heure', 'as-tu', 'mangé']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'est', 'déjà', '10', 'heures', 'du', 'soir']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['english', 'is', 'an', 'international', 'language']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['all', 'you', 'have', 'to', 'do', 'is', 'to', 'join', 'us']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'are', 'always', 'hearing', 'but', 'not', 'listening']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['il', 'se', 'pourrait', ""qu'il"", 'change', ""d'avis""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'y', 'avait', 'ici', 'un', 'vieux', 'temple']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['le', 'professeur', 'sourit']","['FR', 'FR', 'FR']"
"['muiriel', 'a', '20', 'ans', 'maintenant']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['we', 'were', 'all', 'drenched', 'with', 'perspiration']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['veuillez', 'mettre', 'la', 'radio']","['FR', 'FR', 'FR', 'FR']"
"['la', 'gravité', 'est', 'la', 'force', 'naturelle', 'par', 'laquelle', 'les', 'objets', 'sont', 'attirés', 'entre', 'eux']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['your', 'conduct', ""doesn't"", 'become', 'a', 'gentleman']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['avez-vous', 'un', 'briquet']","['FR', 'FR', 'FR']"
"['tout', 'ce', 'que', ""j'ai"", 'besoin', 'de', 'savoir', 'sur', 'la', 'vie', 'je', ""l'ai"", 'appris', ""d'un"", 'bonhomme', 'de', 'neige']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['it', 'almost', 'scared', 'me', 'not', 'to', 'see', 'you', 'online', 'for', 'a', 'whole', 'day']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'should', 'have', 'listened', 'to', 'me']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['the', 'meeting', 'was', 'held', 'here']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['nous', 'avons', 'élu', 'jane', 'présidente']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['he', 'came', 'several', 'times']","['EN', 'EN', 'EN', 'EN']"
"['why', 'are', 'you', 'telling', 'me', 'about', 'hippos', 'all', 'of', 'the', 'sudden', 'i', ""don't"", 'see', 'the', 'connection', 'between', 'that', 'and', 'your', 'twelve', 'red', 'goldfishes']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""j'ai"", 'dû', 'faire', 'une', 'erreur']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['we', 'debated', 'the', 'problem']","['EN', 'EN', 'EN', 'EN']"
"['comment', 'épelle-t-on', 'pretty']","['FR', 'FR', 'FR']"
"['vous', 'anticipez', 'toujours', 'des', 'ennuis']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'est', 'impossible', 'que', 'tu', 'puisses', 'sauter', 'à', 'deux', 'mètres', 'de', 'hauteur']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""you're"", 'the', 'only', 'one', 'who', 'can', 'do', 'it']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['ce', 'que', 'vous', 'dites', 'est', 'vrai']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['you', ""don't"", 'need', 'to', 'go', 'unless', 'you', 'want', 'to']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['we', 'can', 'see', 'the', 'island', 'in', 'the', 'distance']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['quand', 'on', 'prend', 'une', 'mauvaise', 'habitude', 'il', 'peut', 'être', 'difficile', 'de', ""s'en"", 'débarrasser']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""that's"", 'because', ""you're"", 'a', 'girl']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'are', 'tired', ""aren't"", 'you']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['à', 'quelle', 'heure', 'arriverez-vous', 'à', 'la', 'gare']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['tu', 'ne', 'devrais', 'pas', 'faire', 'les', 'choses', 'à', 'moitié']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['comment', 'oses-tu', 'ainsi', 'parler']","['FR', 'FR', 'FR', 'FR']"
"[""let's"", 'hurry', 'to', 'be', 'in', 'time', 'for', 'the', 'meeting']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['nous', 'sommes', 'soumis', 'aux', 'lois', 'de', 'la', 'nature']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['cette', 'réunion', 'a', 'été', 'reportée', 'à', 'vendredi', 'prochain']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['tiens', 'fermement', 'la', 'raquette']","['FR', 'FR', 'FR', 'FR']"
"['i', 'met', 'her', 'by', 'accident']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['do', 'whatever', 'he', 'tells', 'you']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['nous', 'avons', 'participé', 'à', 'la', 'rencontre', ""d'athlétisme"", 'organisée', 'par', 'notre', 'entreprise']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['you', 'need', 'to', 'have', 'breakfast']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['je', 'veux', 'un', 'lecteur', 'mp3']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['je', 'suis', 'à', 'la', 'maison']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['your', 'watch', 'is', 'similar', 'to', 'mine', 'in', 'shape', 'and', 'color']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['the', 'only', 'useful', 'answers', 'are', 'those', 'that', 'raise', 'new', 'questions']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['il', ""s'est"", 'mis', 'à', 'tomber', 'des', 'cordes']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['je', 'pense', 'que', 'vous', 'feriez', 'bien', 'de', 'vous', 'reposer']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['vous', 'avez', 'tendance', 'à', 'parler', 'trop', 'rapidement']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['if', 'wisely', 'used', 'money', 'can', 'do', 'much']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['fish', 'cannot', 'live', 'out', 'of', 'water']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['tu', 'es', 'très', 'brave']","['FR', 'FR', 'FR', 'FR']"
"['i', 'like', 'going', 'to', 'the', 'movies']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['nous', 'pensions', ""qu'il"", 'allait', 'nous', 'soutenir']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['je', 'voudrais', 'pouvoir', 'partir', 'avec', 'toi', 'mais', 'tel', 'que', ""c'est"", 'je', 'ne', 'peux', 'pas']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', 'ne', 'peut', 'pas', 'avoir', 'faim', 'il', 'vient', 'de', 'déjeuner']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', ""n'y"", 'a', 'pas', 'de', 'quoi', 'avoir', 'peur']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['comb', 'your', 'hair', 'before', 'you', 'go', 'out']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['come', 'off', 'it']","['EN', 'EN', 'EN']"
"['attention', 'à', 'la', 'marche', 'en', 'descendant', 'les', 'escaliers']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['ta', 'conclusion', 'est', 'hautement', 'polémique']","['FR', 'FR', 'FR', 'FR', 'FR']"
"[""you've"", 'got', 'no', 'alibi', 'for', 'the', 'day', 'of', 'the', 'murder']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""don't"", 'say', 'it', 'in', 'a', 'roundabout', 'way']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', 'had', 'a', 'nutritious', 'breakfast']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['vous', ""n'auriez"", 'pas', 'dû', 'régler', 'la', 'note']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""c'est"", 'dommage', ""qu'on"", 'ne', 'puisse', 'pas', 'acheter', 'des', 'miracles', 'comme', 'on', 'achète', 'des', 'pommes', 'de', 'terre']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['we', 'bought', 'a', 'pound', 'of', 'tea']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['laisse-moi', 'y', 'faire']","['FR', 'FR', 'FR']"
"['by', 'the', 'time', 'you', 'got', 'there', 'the', 'sun', 'had', 'set']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', 'would', 'like', 'batteries', 'for', 'this', 'device']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['assure-toi', ""d'éteindre"", 'toutes', 'les', 'lumières', 'avant', 'de', 'sortir']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['put', 'in', 'a', 'little', 'more', 'sugar']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['demandez', 'et', ""l'on"", 'vous', 'donnera']","['FR', 'FR', 'FR', 'FR', 'FR']"
"[""qu'est-ce"", 'que', 'ça', 'représente']","['FR', 'FR', 'FR', 'FR']"
"['i', 'have', 'a', 'feeling', ""you'll"", 'be', 'a', 'very', 'good', 'lawyer']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['imagine', 'that', 'you', 'have', 'a', 'wife']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['maîtriser', 'une', 'langue', 'étrangère', 'demande', 'de', 'la', 'patience']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['je', ""n'ai"", 'pas', ""d'argent"", 'mais', ""j'ai"", 'des', 'rêves']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['you', 'must', 'not', 'touch', 'the', 'paintings']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""c'est"", 'bon', 'tu', 'peux', 'le', 'faire']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['ça', ""m'a"", 'presque', 'fait', 'peur', 'de', 'ne', 'pas', 'te', 'voir', 'connectée', 'pendant', 'toute', 'une', 'journée']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['comment', 'as-tu', 'trouvé', 'le', 'film']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['the', 'doctor', 'advised', 'him', 'to', 'stop', 'working', 'too', 'much']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['how', 'many', 'are', 'there', 'in', 'your', 'class']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['he', 'had', 'been', 'walking', 'for', 'hours']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['il', 'ne', 'sert', 'à', 'rien', 'de', 'pleurer', 'sur', 'le', 'lait', 'versé']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['des', 'milliers', ""d'étoiles"", 'brillaient', 'dans', 'les', 'cieux']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['what', 'time', 'did', 'she', 'check', 'out', 'of', 'the', 'hotel']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""i'll"", 'be', 'only', 'too', 'glad', 'to', 'go', 'with', 'you']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['do', 'you', 'know', 'of', 'any', 'inexpensive', 'stores']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['quel', 'est', 'le', 'numéro', 'de', 'téléphone', ""d'urgence""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['drive', 'more', 'carefully', 'or', 'you', 'will', 'have', 'an', 'accident']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['les', 'médecins', 'doivent', 'être', 'au', 'fait', 'des', 'derniers', 'progrès', 'de', 'la', 'médecine']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['on', 'his', 'arrival', 'at', 'the', 'station', 'he', 'called', 'a', 'taxi']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['we', 'have', 'breakfast', 'at', 'seven']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['donne-moi', 'quelque', 'chose', 'à', 'manger', ""s'il"", 'te', 'plaît', ""j'ai"", 'très', 'faim']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['vous', ""n'aimez"", 'pas', 'les', 'histoires', ""d'amour""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['i', 'go', 'to', 'the', 'office', 'by', 'bicycle', 'except', 'on', 'rainy', 'days']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""j'ai"", 'le', 'souffle', 'coupé', ""d'avoir"", 'monté', 'les', 'marches', 'quatre', 'à', 'quatre']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['ton', 'permis', 'de', 'conduire', 'a', 'expiré']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['my', 'wife', 'holds', 'the', 'purse', 'strings', 'in', 'our', 'family']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', 'saw', 'a', 'house', 'in', 'the', 'distance']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['if', 'what', 'you', 'say', 'is', 'true', 'it', 'follows', 'that', 'he', 'has', 'an', 'alibi']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', ""can't"", 'put', 'up', 'with', 'it']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['do', 'as', 'you', 'want']","['EN', 'EN', 'EN', 'EN']"
"[""it's"", 'awfully', 'cold', 'this', 'evening']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['all', 'you', 'have', 'to', 'do', 'is', 'follow', 'his', 'advice']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['tu', 'es', 'vraiment', 'dur', 'au', 'travail']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""it's"", 'a', 'complete', 'mess', 'and', ""it's"", 'getting', 'on', 'my', 'nerves']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['a', 'strong', 'wind', 'arose']","['EN', 'EN', 'EN', 'EN']"
"[""c'est"", 'à', 'moi', 'que', 'vous', 'parlez']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['la', 'gare', 'est', 'située', 'entre', 'les', 'deux', 'villes']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['i', 'found', 'a', 'solution', 'but', 'i', 'found', 'it', 'so', 'fast', 'that', 'it', ""can't"", 'be', 'the', 'right', 'solution']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""qu'apprécies-tu""]",['FR']
"['avez-vous', 'déjà', 'écrit', 'toutes', 'les', 'cartes', 'de', 'nouvel', 'an']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""l'école"", 'commence', 'après-demain']","['FR', 'FR', 'FR']"
"['you', 'work', 'too', 'hard', 'these', 'days', ""aren't"", 'you', 'tired']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['je', 'vous', 'donnerai', 'cet', 'argent']","['FR', 'FR', 'FR', 'FR', 'FR']"
"['do', 'your', 'best', 'in', 'everything']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['you', 'have', 'to', 'account', 'for', 'the', 'result']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['avez-vous', 'des', 'timbres', 'étrangers']","['FR', 'FR', 'FR', 'FR']"
"['notre', 'réserve', 'de', 'nourriture', 'est', 'épuisée']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['we', 'must', 'cut', 'our', 'expenses', 'to', 'save', 'money']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['she', 'was', 'wearing', 'a', 'black', 'hat']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""j'aimerais"", 'bien', 'être', 'un', 'peu', 'plus', 'grand']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['il', ""n'y"", 'a', 'rien', 'de', 'plus', 'précieux', 'que', ""l'amour""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['you', 'will', 'know', 'the', 'truth', 'some', 'day']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['de', 'notre', 'point', 'de', 'vue', 'sa', 'proposition', 'est', 'acceptable']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['she', 'is', 'unconscious']","['EN', 'EN', 'EN']"
"['you', 'did', 'not', 'come', 'to', 'school', 'yesterday']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['do', 'you', 'know', 'what', 'the', 'time', 'is']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['at', 'last', 'the', 'truth', 'became', 'known', 'to', 'us']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['il', 'pleuvait', 'des', 'cordes', 'aussi', 'nous', 'jouâmes', 'à', ""l'intérieur""]","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['is', 'anything', 'up']","['EN', 'EN', 'EN']"
"['tu', 'es', 'vilain']","['FR', 'FR', 'FR']"
"['if', 'you', ""don't"", 'eat', 'you', 'die']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""c'est"", 'déjà', 'un', 'homme']","['FR', 'FR', 'FR', 'FR']"
"['the', 'train', 'was', 'delayed', 'because', 'of', 'heavy', 'snowfall']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', ""don't"", 'agree', 'with', 'him']","['EN', 'EN', 'EN', 'EN', 'EN']"
"['comme', 'ça', 'je', 'fais', ""d'une"", 'pierre', 'deux', 'coups']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""j'ai"", 'lu', 'un', 'livre', 'en', 'mangeant']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['pourquoi', 'voulez-vous', 'partir', ""aujourd'hui""]","['FR', 'FR', 'FR', 'FR']"
"['les', 'écureuils', 'sont', 'agiles', 'pour', 'monter', 'dans', 'les', 'arbres']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['on', 'may', '18', 'a', 'young', 'japanese', 'couple', 'was', 'arrested', 'after', 'their', 'one-year-old', 'baby', 'was', 'found', 'wrapped', 'in', 'a', 'plastic', 'bag', 'and', 'dumped', 'in', 'a', 'gutter']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['work', 'is', 'all', 'in', 'all', 'to', 'me']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['the', 'eagle', 'does', 'not', 'catch', 'flies']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['your', 'eyes', 'have', 'a', 'certain', 'magnetism']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['i', ""don't"", 'know', 'how', 'to', 'demonstrate', 'it', 'since', ""it's"", 'too', 'obvious']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['quand', 'on', 'sait', 'que', 'quelque', 'chose', 'de', 'désagréable', 'va', 'se', 'passer', ""qu'on"", 'va', 'aller', 'chez', 'le', 'dentiste', 'par', 'exemple', 'ou', 'en', 'france', 'ce', ""n'est"", 'pas', 'bien']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['two', 'years', 'went', 'by', 'before', 'i', 'could', 'find', 'a', 'good', 'job']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['what', 'would', 'you', 'do', 'if', 'you', 'saw', 'a', 'ghost']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['please', 'send', 'an', 'ambulance']","['EN', 'EN', 'EN', 'EN']"
"[""d'une"", 'façon', 'générale', 'le', 'climat', 'est', 'doux', 'ici']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"[""l'anglais"", 'est', 'une', 'langue', 'très', 'importante', 'dans', 'le', 'monde', 'actuel']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['if', ""you're"", 'drunk', ""don't"", 'take', 'the', 'wheel', 'of', 'a', 'car']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['vous', 'pouviez', 'compter', ""jusqu'à"", 'dix', 'lorsque', 'vous', 'aviez', 'deux', 'ans']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['ta', 'nouvelle', 'robe', 'te', 'va', 'très', 'bien']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['there', 'are', 'many', 'problems', 'to', 'solve']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"[""montrez-m'en"", ""d'autres""]","['FR', 'FR']"
"['tu', 'dois', 'toujours', 'garder', 'les', 'mains', 'propres']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['yes', 'i', 'won', 'twice', 'in', 'a', 'row']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['les', 'ingénieurs', ""s'excitent"", 'à', 'propos', 'de', ""l'énergie"", 'solaire']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['i', 'managed', 'to', 'make', 'myself', 'understood', 'in', 'english']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
"['on', 'a', 'vu', 'un', 'autre', 'bateau', 'loin', 'en', 'tête']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['m', 'wilder', ""m'a"", 'donné', 'votre', 'adresse', 'courriel']","['FR', 'FR', 'FR', 'FR', 'FR', 'FR', 'FR']"
"['neptune', 'is', 'the', 'eighth', 'planet', 'of', 'the', 'solar', 'system']","['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']"
